
>>>> Method=GeoFormer Default config: {'class': 'GeoFormer', 'match_threshold': 0.2, 'imsize': 768, 'no_match_upscale': True, 'ckpt': 'saved_ckpt/geoformer.ckpt', 'ransac_thres': 15} Thres: [0.2]

>>>> Method=GeoFormer Default config: {'class': 'GeoFormer', 'match_threshold': 0.2, 'imsize': 768, 'no_match_upscale': True, 'ckpt': 'saved_ckpt/geoformer.ckpt', 'ransac_thres': 15} Thres: [0.2]

>>>> Method=GeoFormer Default config: {'class': 'GeoFormer', 'match_threshold': 0.2, 'imsize': 768, 'no_match_upscale': True, 'ckpt': 'saved_ckpt/geoformer.ckpt', 'ransac_thres': 15} Thres: [0.2]

>>>> Method=GeoFormer Default config: {'class': 'GeoFormer', 'match_threshold': 0.2, 'imsize': 768, 'no_match_upscale': True, 'ckpt': 'saved_ckpt/geoformer.ckpt', 'ransac_thres': 15} Thres: [0.2]

>>>> Method=GeoFormer Default config: {'class': 'GeoFormer', 'match_threshold': 0.2, 'imsize': 768, 'no_match_upscale': True, 'ckpt': 'saved_ckpt/geoformer.ckpt', 'ransac_thres': 15} Thres: [0.2]
Matching thres: 0.2  Save to: None

>>>>Eval hpatches: task=homography method=GeoFormer_geoformer_noms scale_H=True rthres=15
>>Finished, pairs=133 match_failed=0 matches=4237.4 match_time=0.33s
==== Homography Estimation ====
Hest solver=cv est_failed=0 ransac_thres=15 inlier_rate=0.97

>>>> Method=GeoFormer Default config: {'class': 'GeoFormer', 'match_threshold': 0.2, 'imsize': 768, 'no_match_upscale': True, 'ckpt': 'saved_ckpt/geoformer.ckpt', 'ransac_thres': 15} Thres: [0.2]
Matching thres: 0.2  Save to: None

>>>>Eval hpatches: task=homography method=GeoFormer_geoformer_noms scale_H=True rthres=15
>>Finished, pairs=133 match_failed=0 matches=4237.4 match_time=0.33s
==== Homography Estimation ====
Hest solver=cv est_failed=0 ransac_thres=15 inlier_rate=0.97

>>>> Method=GeoFormer Default config: {'class': 'GeoFormer', 'match_threshold': 0.2, 'imsize': 768, 'no_match_upscale': True, 'ckpt': 'saved_ckpt/geoformer.ckpt', 'ransac_thres': 15} Thres: [0.2]
Matching thres: 0.2  Save to: None

>>>> Method=GeoFormer Default config: {'class': 'GeoFormer', 'match_threshold': 0.2, 'imsize': 768, 'no_match_upscale': True, 'ckpt': 'saved_ckpt/geoformer.ckpt', 'ransac_thres': 15} Thres: [0.2]

Matching thres: 0.2

==========================================================================================
Pair ID         | MLE (pixels)    | Accuracy     | Matches     
62         control_points_A11_1_2.txt          A          2.664034       
63         control_points_P10_1_2.txt          P          13.871522      
64         control_points_P46_1_2.txt          P          10.224323      
65         control_points_P13_1_2.txt          P          11.296879      
66         control_points_P30_1_2.txt          P          15.943012      
67         control_points_S20_1_2.txt          S          2.234521       
68         control_points_S38_1_2.txt          S          1.723935       
69         control_points_S40_1_2.txt          S          2.844530       
70         control_points_A13_1_2.txt          A          5.695134       
71         control_points_S34_1_2.txt          S          1.785726       
72         control_points_S51_1_2.txt          S          0.981616       
73         control_points_S68_1_2.txt          S          1.318694       
74         control_points_P25_1_2.txt          P          9.166745       
75         control_points_S14_1_2.txt          S          1.771663       
76         control_points_S26_1_2.txt          S          2.074494       
77         control_points_P08_1_2.txt          P          10.262303      
78         control_points_P44_1_2.txt          P          10.321232      
79         control_points_S15_1_2.txt          S          1.861681       
80         control_points_S66_1_2.txt          S          2.694481       
81         control_points_S09_1_2.txt          S          1.521096       
82         control_points_S64_1_2.txt          S          2.409882       
83         control_points_P03_1_2.txt          P          8.859615       
84         control_points_S35_1_2.txt          S          1.813812       
85         control_points_P07_1_2.txt          P          9.277373       
86         control_points_S50_1_2.txt          S          1.880808       
87         control_points_A05_1_2.txt          A          6.497014       
88         control_points_S19_1_2.txt          S          1.960566       
89         control_points_P32_1_2.txt          P          6.866881       
90         control_points_P24_1_2.txt          P          10.350925      
91         control_points_P17_1_2.txt          P          18.628082      
92         control_points_P41_1_2.txt          P          13.009158      
93         control_points_S08_1_2.txt          S          1.363575       
94         control_points_P04_1_2.txt          P          12.699160      
95         control_points_A01_1_2.txt          A          3.084390       
96         control_points_A08_1_2.txt          A          21.403471      
97         control_points_P35_1_2.txt          P          13.517517      
98         control_points_S58_1_2.txt          S          2.402095       
99         control_points_S53_1_2.txt          S          3.858175       
100        control_points_S47_1_2.txt          S          1.953861       
101        control_points_S11_1_2.txt          S          2.258814       
102        control_points_S61_1_2.txt          S          0.750899       
103        control_points_S21_1_2.txt          S          2.512256       
104        control_points_S54_1_2.txt          S          2.830995       
105        control_points_P48_1_2.txt          P          9.529015       
106        control_points_P39_1_2.txt          P          8.140547       
107        control_points_A03_1_2.txt          A          5.193345       
108        control_points_P36_1_2.txt          P          13.044934      
109        control_points_P18_1_2.txt          P          12.983709      
110        control_points_P23_1_2.txt          P          15.060337      
111        control_points_P37_1_2.txt          P          23.992998      
112        control_points_A06_1_2.txt          A          5.855293       
113        control_points_S70_1_2.txt          S          3.057640       
114        control_points_P40_1_2.txt          P          7.371499       
115        control_points_S29_1_2.txt          S          2.270711       
116        control_points_P05_1_2.txt          P          13.654099      
117        control_points_A14_1_2.txt          A          5.678985       
118        control_points_S41_1_2.txt          S          2.265175       
119        control_points_S36_1_2.txt          S          2.570064       
120        control_points_S37_1_2.txt          S          2.152343       
121        control_points_P19_1_2.txt          P          8.073063       
122        control_points_A12_1_2.txt          A          3.317105       
123        control_points_P21_1_2.txt          P          10.524366      
124        control_points_S43_1_2.txt          S          2.165271       
125        control_points_S59_1_2.txt          S          4.058808       
126        control_points_P45_1_2.txt          P          8.012020       
127        control_points_S04_1_2.txt          S          2.367276       
128        control_points_S30_1_2.txt          S          2.379558       
129        control_points_S31_1_2.txt          S          3.095281       
130        control_points_P06_1_2.txt          P          8.153111       
131        control_points_S05_1_2.txt          S          2.285827       
132        control_points_S46_1_2.txt          S          3.563161       
133        control_points_S39_1_2.txt          S          2.939530       
====================================================================================================


====================================================================================================
CATEGORY DISTRIBUTION
====================================================================================================
Class S: 71 pairs
Class A: 14 pairs
Class P: 49 pairs
Class Overall: 134 pairs
====================================================================================================


====================================================================================================
CALCULATING PAIR-WISE STATISTICS FOR EACH CATEGORY
====================================================================================================

--- Class Overall ---
Number of pairs (n): 134

Step 1: Sum of all MLE values
  Σx_i = 817.753492

Step 2: Calculate Mean
  Mean = Σx_i / n = 817.753492 / 134 = 6.102638

Step 3: Calculate Deviations (x_i - mean)
  First 5 deviations:
  Pair 0: 2.675238 - 6.102638 = -3.427400
  Pair 1: 9.853541 - 6.102638 = 3.750903
  Pair 2: 1.594507 - 6.102638 = -4.508131
  Pair 3: 2.842383 - 6.102638 = -3.260255
  Pair 4: 16.081244 - 6.102638 = 9.978606
  ... (129 more pairs)

Step 4: Square the Deviations
  First 5 squared deviations:
  (deviation_0)² = 11.747071
  (deviation_1)² = 14.069272
  (deviation_2)² = 20.323246
  (deviation_3)² = 10.629262
  (deviation_4)² = 99.572580
  ... (129 more)

Step 5: Sum of Squared Deviations
  Σ(x_i - mean)² = 3145.210985

Step 6: Calculate Variance
  Variance = Σ(x_i - mean)² / (n-1)
  Variance = 3145.210985 / 133 = 23.648203

Step 7: Calculate Standard Deviation
  Std = √(Variance) = √(23.648203) = 4.862942

  FINAL RESULTS:
  Mean ± Std = 6.102638 ± 4.862942
  Min: 0.750899
  Max: 23.992998
  Median: 3.440133


--- Class S ---
Number of pairs (n): 71

Step 1: Sum of all MLE values
  Σx_i = 170.714681

Step 2: Calculate Mean
  Mean = Σx_i / n = 170.714681 / 71 = 2.404432

Step 3: Calculate Deviations (x_i - mean)
  First 5 deviations:
  Pair 0: 2.675238 - 2.404432 = 0.270806
  Pair 1: 1.594507 - 2.404432 = -0.809925
  Pair 2: 2.842383 - 2.404432 = 0.437951
  Pair 3: 2.302335 - 2.404432 = -0.102097
  Pair 4: 1.720452 - 2.404432 = -0.683980
  ... (66 more pairs)

Step 4: Square the Deviations
  First 5 squared deviations:
  (deviation_0)² = 0.073336
  (deviation_1)² = 0.655979
  (deviation_2)² = 0.191801
  (deviation_3)² = 0.010424
  (deviation_4)² = 0.467829
  ... (66 more)

Step 5: Sum of Squared Deviations
  Σ(x_i - mean)² = 41.687428

Step 6: Calculate Variance
  Variance = Σ(x_i - mean)² / (n-1)
  Variance = 41.687428 / 70 = 0.595535

Step 7: Calculate Standard Deviation
  Std = √(Variance) = √(0.595535) = 0.771709

  FINAL RESULTS:
  Mean ± Std = 2.404432 ± 0.771709
  Min: 0.750899
  Max: 4.855705
  Median: 2.378029


--- Class A ---
Number of pairs (n): 14

Step 1: Sum of all MLE values
  Σx_i = 92.192888

Step 2: Calculate Mean
  Mean = Σx_i / n = 92.192888 / 14 = 6.585206

Step 3: Calculate Deviations (x_i - mean)
  First 5 deviations:
  Pair 0: 9.387296 - 6.585206 = 2.802089
  Pair 1: 8.176007 - 6.585206 = 1.590801
  Pair 2: 7.484101 - 6.585206 = 0.898895
  Pair 3: 4.042025 - 6.585206 = -2.543181
  Pair 4: 3.714687 - 6.585206 = -2.870519
  ... (9 more pairs)

Step 4: Square the Deviations
  First 5 squared deviations:
  (deviation_0)² = 7.851704
  (deviation_1)² = 2.530647
  (deviation_2)² = 0.808012
  (deviation_3)² = 6.467770
  (deviation_4)² = 8.239879
  ... (9 more)

Step 5: Sum of Squared Deviations
  Σ(x_i - mean)² = 287.882081

Step 6: Calculate Variance
  Variance = Σ(x_i - mean)² / (n-1)
  Variance = 287.882081 / 13 = 22.144775

Step 7: Calculate Standard Deviation
  Std = √(Variance) = √(22.144775) = 4.705824

  FINAL RESULTS:
  Mean ± Std = 6.585206 ± 4.705824
  Min: 2.664034
  Max: 21.403471
  Median: 5.687059


--- Class P ---
Number of pairs (n): 49

Step 1: Sum of all MLE values
  Σx_i = 554.845923

Step 2: Calculate Mean
  Mean = Σx_i / n = 554.845923 / 49 = 11.323386

Step 3: Calculate Deviations (x_i - mean)
  First 5 deviations:
  Pair 0: 9.853541 - 11.323386 = -1.469845
  Pair 1: 16.081244 - 11.323386 = 4.757858
  Pair 2: 9.743531 - 11.323386 = -1.579855
  Pair 3: 11.662771 - 11.323386 = 0.339385
  Pair 4: 4.398231 - 11.323386 = -6.925155
  ... (44 more pairs)

Step 4: Square the Deviations
  First 5 squared deviations:
  (deviation_0)² = 2.160445
  (deviation_1)² = 22.637212
  (deviation_2)² = 2.495941
  (deviation_3)² = 0.115182
  (deviation_4)² = 47.957769
  ... (44 more)

Step 5: Sum of Squared Deviations
  Σ(x_i - mean)² = 505.779309

Step 6: Calculate Variance
  Variance = Σ(x_i - mean)² / (n-1)
  Variance = 505.779309 / 48 = 10.537069

Step 7: Calculate Standard Deviation
  Std = √(Variance) = √(10.537069) = 3.246085

  FINAL RESULTS:
  Mean ± Std = 11.323386 ± 3.246085
  Min: 4.398231
  Max: 23.992998
  Median: 10.524366



====================================================================================================
SUMMARY TABLE: PAIR-WISE MLE STATISTICS
====================================================================================================
Category             N         Mean          Std          Min          Max       Median
----------------------------------------------------------------------------------------------------
Overall            134     6.102638     4.862942     0.750899    23.992998     3.440133
S                   71     2.404432     0.771709     0.750899     4.855705     2.378029
A                   14     6.585206     4.705824     2.664034    21.403471     5.687059
P                   49    11.323386     3.246085     4.398231    23.992998    10.524366
====================================================================================================


====================================================================================================
LATEX TABLE FORMAT:
====================================================================================================
GeoFormer  & 6.10\pm4.86 & 2.40\pm0.77 & 6.59\pm4.71 & 11.32\pm3.25 \\
====================================================================================================


============================================================
Runtime Statistics for threshold 0.2:
  Total images processed: 134
  Average time per image: 0.3268s
  Min time per image: 0.2212s
  Max time per image: 0.8007s
  Total matching time: 43.7894s
  Total threshold time: 44.4747s
  Overhead (non-matching): 0.6853s
============================================================


============================================================
